Speaker,Line
Howard,"Alright, just a few more feet, andÑ. here we are gentlemen, the Gates of Elzebub."
Sheldon,Good lord!
Leonard,"Donêt panic, this is what the last 97 hours have been about."
Howard,"Stay frosty, thereês a horde of armed goblins on the other side of that gate guarding the Sword of Azeroth."
Leonard,"Warriors, unsheathe your weapons, magic wielders raise your wands."
Sheldon,Lock and load. 
Howard,"Raj, blow up the gates."
Raj,"Blowing the gates. Control, shift, B! Oh, my God, so many goblins!"
Howard,"Donêt just stand there, slash and move, slash and move."
Leonard,Stay in formation.
Howard,"Leonard, youêve got one on your tail."
Leonard,"Thatês alright, my tailês prehensile, Iêll swat him off."
Raj,Iêve got him Leonard. Tonight I spice my meat with goblin blood!
Leonard,"Raj, no, itês a trap, theyêre flanking us!"
Raj,"Oooh, heês got me."
Howard,"Sheldon, heês got Raj, use your sleath spell. Sheldon! Sheldon!"
Sheldon,Iêve got the Sword of Azeroth!
Leonard,"Forget the sword, Sheldon, help Raj."
Sheldon,"There is no more Sheldon, I am the Swordmaster!"
Howard,Leonard look out!
Leonard,"Dammit man, weêre dying here. "
Sheldon,"Goodbye, peasants. "
Leonard,The bastard teleported. 
Raj,Heês selling the Sword of Azeroth on ebay.
Leonard,"You betrayed us for money, who are you?"
Sheldon,"Iêm a rogue knight elf, donêt you people read character descriptions? Wait, wait, wait, somebody just clicked _buy it now.î"
Howard,I am the Swordmaster!
Sheldon,"Wooh, Iêm all sweaty, anybody want to log on to second life and go swimming, I just built a virtual pool."
Leonard,"No, I canêt look at you or your avatar right now."
Howard,Sounds like your neighbourês home.
Leonard,Excuse me.
Sheldon,Donêt forget the mail you took accidentally on purpose so youêd have an excuse to talk to her.
Leonard,"Oh, right, right right right right."
Howard,"Stealing snail mail, very old school, I like it. "
Penny,"Um, no, hi Leonard, this is Doug, Doug, this is my neighbour Leonard."
Leonard,Not much. Bro. 
Penny,"Is, is everything okay."
Leonard,"Uh, yeah, uh, I just, I got your mail again, here."
Penny,"Thank you, Iêve got to talk to that mailman."
Leonard,"Oh no, thatês probably not such a good idea. Civil servants have a documented propensity to, you know, snap. "
Penny,"Okay, well, thank you, again."
Leonard,"No problem. Bye. Oh, and, bye, bro! ."
Sheldon,Penny for your thoughts. 
Raj,Whatês the matter.
Leonard,"No, Iêm fine. Pennyês fine, the guy sheês kissing is really fine andÑ"
Howard,"Kissing, what kind of kissing? Cheeks? Lips? Chaste? French? "
Leonard,What is wrong with you?
Howard,Iêm a romantic.
Sheldon,Please donêt tell me that your hopeless infatuation is devolving into pointless jealousy.
Leonard,"No, Iêm not jealous, Iêm just a little concerned for her. I didnêt like the look of the guy that she was with."
Howard,Because he looked better than you?
Leonard,Yeah. He was kinda dreamy.
Sheldon,"Well, at least now you can retrieve the black box from the twisted smouldering wreckage that was once your fantasy of dating her, and analyse the data so that you donêt crash into geek mountain again."
Howard,"I disagree, love is not a sprint, itês a marathon. A relentless pursuit that only ends when she falls into your arms. Or hits you with the pepper spray. "
Leonard,"Well, Iêm done with Penny. Iêm going to be more realistic and go after someone my own speed."
Raj,Like who?
Leonard,I donêt know. Olivia Geiger?
Sheldon,The dietician at the cafeteria with the limp and the lazy eye?
Sheldon,"Well, I donêt think you have a shot there. I have noticed that Lesley Winkle recently started shaving her legs. Now, given that winter is coming one can only assume that she is signalling sexual availability. "
Howard,"I donêt know, you guys work in the same lab."
Howard,"There are pitfalls, trust me, I know. When it comes to sexual harassment law IêmÑ a bit of a self-taught expert. "
Leonard,"Look, Howard, if I were to ask Lesley Winkle out it would just be for dinner, Iêm not going to walk into the lab, ask her to strip naked and dance for me."
Howard,"Oh, then youêre probably okay."
Leonard,Hello Lesley.
Leonard,Lesley I would like to propose an experiment.
Leonard,"Right. Lesley, I would like to propose an experiment."
Leonard,"Pfff, Iêve done it, about two seconds, 2.6 for minestrone. Anyway, I was thinking more of a bio-social exploration with a neuro-chemical overlay. "
Leonard,"I was going to characterise it as the modification of our colleague/friendship paradigm, with the addition of a date-like component. But we donêt need to quibble over terminology. "
Leonard,"There is a generally accepted pattern in this area, I would pick you up, take you to a restaurant, then we would see a movie, probably a romantic comedy featuring the talents of Hugh Grant or Sandra Bullock. "
Leonard,"Heartrate, pheromones, etc, yes. "
Leonard,"You mean, kiss you now?"
Leonard,Can you define the parameters of the kiss?
Leonard,Thank you. . Shall I count down from three?
Leonard,"You proposed the experiment, I think you should present your findings first."
Leonard,"Ah. Well, thank you for your time."
Leonard,None at all?
Howard,"Sheldon, if you were a robot, and I knew and you didnêt, would you want me to tell you?"
Sheldon,"That depends. When I learn that Iêm a robot, will I be able to handle it?"
Howard,"Maybe, although the history of science-fiction is not on your side. "
Sheldon,"Uh, let me ask you this. When I learn that Iêm a robot, would I be bound by Asimovês three laws of robotics?"
Raj,You might be bound by them right now.
Howard,"Thatês true. Have you ever harmed a human being, or through inaction allowed a human being to come to harm?"
Sheldon,Of course not. 
Howard,"Have you ever harmed yourself, or allowed yourself to be harmed except in cases where a human being would have been endangered?"
Sheldon,"Well, no."
Howard,I smell robot. 
Leonard,"Hey, whatês going on."
Sheldon,The internetês been down for half an hour. 
Raj,"Also, Sheldon may be a robot. "
Howard,"So, how did it go with Lesley? "
Leonard,"Oh, we tried kissing, but the earth didnêt move. I mean any more than the 383 miles that it was going to move anyway. "
Sheldon,"Oh, Iêve seen that look before. This is just going to be two weeks of moping and tedious emo songs, and calling me to come down to pet stores to look at cats. I donêt know if I can take it. "
Raj,You could power down.
Howard,"Well, as usual, Wolowitz has the solution. I happen to know a place where there are plenty of eligible women, and Leonard could have his pick."
Howard,"I think Mrs Tishmanês got her eye on you. Iêve been there, youêre in for a treat. "
Sheldon,"Oh, good lord."
Leonard,"You donêt know me, you donêt wear my chainsÑ God, thatês a good song. "
Sheldon,"If youêre compiling a mix CD for a double suicide.  Oh, I hope that scratching post is for you."
Leonard,"I know what youêre thinking, Iêve taken your asthma into account. Thereês a feline geneticist in San Diego who has developed the cutest little hypo-allergenic calicos. "
Sheldon,"Leonard, listen to meÑ"
Leonard,"Iêve been thinking about names, Iêm kind of torn between Einstein, Newton and Sergeant Fuzzyboots. "
Sheldon,"Leonard, do you really think you can satisfy your need for a relationship with a genetically altered cat?"
Leonard,"Maybe, if itês a cute little cuddly cat."
Sheldon,"Oh, come on, Leonard! This is obviously about Penny. "
Leonard,"It doesnêt matter. The womanês not interested in me, the woman rejected me. "
Sheldon,"Okay, look, I think that you have as much of a chance of having a sexual relationship with Penny as the Hubble Telescope does of discovering at the centre of every black hole is a little man with a flashlight searching for a circuit breaker. Nevertheless, I do feel obligated to point out to you that she did no reject you. You did not ask her out. "
Leonard,"Youêre right. I didnêt ask her out, I should ask her out."
Sheldon,"No, now that was not my point. My point was, donêt buy a cat. "
Leonard,"No, but youêre right. I should march over there and ask her out. "
Sheldon,"Oh, goody, weêre getting a cat. "
Penny,"Ah, hey Leonard."
Leonard,"Good afternoon Penny, so hi, hey. UhÑ I was wondering if you had plans for dinner."
Penny,"Uh, do you mean dinner tonight?"
Leonard,"There is an inherent ambiguity in the word dinner. Technically it refers to the largest meal of the day whenever it is consumed, so, to clarify here, by dinner I mean supper."
Leonard,"Or dinner. I was thinking six thirty, if you can go, or a different time."
Penny,"Uh, six thirtyês great."
Leonard,Really? Great!
Penny,"Yeah, I like hanging out with you guys."
Leonard,Us guys?
Penny,"You know, Sheldon, Howard, Raj, who allês coming?"
Leonard,"TheyÑ. might all be there. Or a subset of them might be there, uh, algebraically speaking there are too many unknowns, for example Sheldon had Quizznos for lunch, sometimes he finds that filling, other times he doesnêt, itês no fault of Quizznos, they have a varied menu."
Penny,"Okay, whatever, it sounds like fun."
Leonard,Great. Did we say a time?
Penny,Six thirty.
Leonard,And thatês still good for you.
Penny,Itês fine.
Leonard,Cos itês not carved in stone.
Penny,"No, six thirtyês great."
Leonard,Iêll get my chisel.
Leonard,"ToÑ carve theÑ okay, Iêll see you six thirty."
Leonard,How do I look?
Sheldon,Could you be more specific?
Leonard,Can you tell Iêm perspiring a little?
Sheldon,The dark crescent-shaped patterns under your arms conceal it nicely. What time is your date?
Leonard,Six thirty. 
Sheldon,"Perfect, that gives you two hours and fifteen minutes for that dense molecular cloud of Aramis to dissipate. "
Leonard,Is it too much?
Sheldon,Not if youêre a rugby team. 
Leonard,"By the way, if it should ever come up, you didnêt join us because you stuffed yourself with a chicken carbonara sub at Quizznos. "
Sheldon,Why would I join you?
Leonard,"No reason. Oh, you know what, maybe this isnêt such a good idea. "
Sheldon,"Oh, no, no, no, well now, thereês always the possibility that alcohol and poor judgement on her part might lead to a nice romantic evening."
Leonard,"Youêre right, alcohol, poor judgement, it could go well."
Sheldon,"Of course, thereês the other possibility that this date kicks off a rather unpleasant six months of the two of you passing awkwardly in the hall until one of you breaks down and moves to another zip code."
