Speaker,Line
Bree,"I can't accept this, George! This is an antique. It's too valuable."
Bree,"It's so lovely. I mean, look at the handle. Is that mother of pearl?"
Bree,"Oh, absolutely. George, this is just so much better than an orchid."
Bree,The memory of this night will stay with you forever.
Bree,"Oh, yeah. You always remember your first time. God, I hope I brought enough bullets."
Bree,"Well, we sure have had some fun."
Bree,"Oh, George, that's so sweet. Now come on, let's go shoot something!"
Bree,"Now before I fire a handgun, I like to go over a few of the basics just to make sure I'm ready. Okay? So, number one, a strong stance."
Bree,"Two, high hand grasp. Three, hard grip. Four, front sight. Five, release the safety, and then squeeze the trigger slowly."
Bree,Here. Take the gun.
Bree,"Okay. Now when you're firing a semi-automatic, you want the web of your hand all the way up against the edge of the back strap."
Bree,"Uh, I'm not wearing perfume."
Bree,"Oh, I was making macaroons before I left the house."
Bree,"Okay, now I want you to hold the gun like you're holding a beautiful white dove. Hold it firmly enough that it can't get away, but not so firmly that you can kill it. Got it?"
Bree," Okay, now all you have to do is take a deep breath--"
Bree,#NAME?
Bree,"Hey. Hi, George. I'm so sorry you lost your toe. The doctor said it's your middle one so your balance shouldn't be affected. I mean, this really won't change your life one little bit. Please say something."
Bree,I was just caught off guard.
Bree,"I'm still married to Rex. I mean, we're not even legally separated yet."
Bree,You shouldn't listen to a woman who's just had her heart broken. We tend to lie.
Bree,Oh George! What - what a surprise!
Bree,And-?
Bree,I don't think that would be wise.
Bree,"Well, I mean, wouldn't you keep hoping that in time I would feel the same way about you as you feel about me?"
Bree,"Oh, George."
Bree,I don't think you're pathetic. It's just that--I can't.
Bree,"Oh, George, please don't go!"
Bree,"Why can't we talk this over? George, I -"
Bree,"Oh my God! George, here."
Bree,You can lean on me.
Bree,Were you with a woman?
Bree,You shouldn't listen to a woman who's just had her heart broken.
Bree,I don't think that would be wise.
Bree,I want to keep the club membership. Rex is terrible at tennis. And he hates buffets.
Bree,I'm not speaking to you.
Bree,You only demanded the good china because you know I love it.
Bree,Hardly? How about never!
Bree,"You know what? At our next settlement talks, I plan on asking for your golf clubs!"
Bree,It's time for your heart medication.
Bree,"Sweetie, I think it's too late."
Bree,Because you were unfaithful.
Bree,Would that hurt you Rex? If I slept with another man?
Bree,Here you go.
Bree,Rex. Time to take your medicine.
Bree,Hi! Wha-What are you doing here?
Bree,"I'm not. The coffee is just dreadful. Well, it's late, and I needed to get out of the house, and it was the only place still open."
Bree,"George, would you like to join me for a dreadful cup of coffee?"
Bree,"It was my first week in college, and I went to a meeting of the young Republicans where Rex gave a speech, and I went up to him afterward and introduced myself, and I told him that I agreed with his stance on the death penalty. He took me out to a diner, and we, uh, stayed up till two in the morning talking about big government, gun control and illegal immigration. Ah. It was just--it was just such a magical night, and I knew, by the time he got me back to my dorm, that one day I was going to be Mrs. Rex Van de Kamp."
Bree,"And even now, you know, after the betrayal, I, I know that we're supposed to be together. But I don't know how I can be with someone I don't trust."
Bree,That I don't know. What do you think I should do?
Bree,"Oh, I should not have done that. I am--"
Bree,"No, George, it's not okay. It was insensitive. I know how you feel about me, and I--"
Bree,Thank you.
Bree,Yes.
Bree,"Aside from the adultery, yes."
Bree,"You are such a special man, George Williams. And you deserve such a special woman."
Bree,"Oh, he's chaperoning. He called a couple of hours ago and volunteered."
Bree,"Why, what's wrong?"
Bree,Maybe he's just trying to be supportive.
Bree,"If you could just tell me what he told you,then I could fix the problem."
Bree,"Well, it must've been some sort of accident. I mean little boys don't just kill their baby sisters."
Bree,Look at the guilt that she must've lived with.
Bree,All I know is this: Mary Alice loved Zach more than anything in the world. When you love a child that much--
Bree,Yeah.
Bree,Rex and I are hosting a dinner party for ten next week. We're using our best china and serving duck.
Bree,"Yes. You know that's one of the things I hated most about our separation. Not being able to throw dinner parties. There's just something so civilized and elegant about them, don't you think?"
Bree,Let's just say that I put them in an imaginary box and don't plan on looking at them for a while.
Bree,"Well, it won't be easy at first. There'll be a lot of forced smiles and perfunctory love making, but after a few decades whiz by I'm sure I'll find a way to forgive him."
Bree,"I do want to forgive him Doctor Goldfine, but, there's something he's still not telling me."
Bree,I think it has something to do with why he had the affair.
Bree,"Once, and you should've seen the look in his eyes. He was terrified that I'll figure it out. You know what it is, don't you?"
Bree,"I realize that. This thing that he's hiding, is it bad?"
Bree,"Oh, okay, um, maybe it's better that I don't know."
Bree,"We're, um, WASPs, Doctor Goldfine. Not acknowledging the elephant in the room is what we do best."
Bree,And the dinner parties. Don't forget the dinner parties.
Bree,Valentine's Day is tomorrow.
Bree,Roses and English toffee?
Bree,"Yes. And I suppose we'll make love tomorrow night, too."
Bree,Good. I'm looking forward to it. Are you looking forward to it?
Bree,"Well, it's just that I know that I don't please you sexually, so I was wondering if you really were looking forward to being with me."
Bree,"I'm sorry, Rex. I thought I could pretend that this doesn't upset me anymore, but I can't."
Bree,You had an affair. You went to another woman for sex to give you something I couldn't. At least have the decency to tell me what that something is.
Bree,"Why not? Rex, please tell me. Let me prove to you how much I love you."
Bree,Huh?
Bree,Huh?
Bree,"Rex, please, I want to understand."
Bree,What the hell did your mother do to you?
Bree,"Well, come on, this just reeks of unresolved childhood trauma."
Bree,It's a perversion.
Bree,What do you want me to say? My husband likes to wear metal clamps around his nipples. Hooray?
Bree,Try what? Hurting you? You actually want me to hurt you?
Bree,Fine.
Bree,So? Was it good for you too?
Bree,Good night.
Bree,"So, it's like we're in a little play."
Bree,Okay. So what's our control word?
Bree,"Well, it's just that my Aunt Fern lives in Philadelphia and I don't want to be thinking about her while I'm spanking you with a leather strap."
Bree,"Um, how about Boise?"
Bree,What's the matter with Boise?
Bree,Hmm. How about Palestine?
Bree,"So I guess we should, uh, get started. What do you want me to do?"
Bree,I do. Would you mind if I ran these through the dishwasher once?
Bree,"You promised the cheating had stopped, Rex. You promised."
Bree,I want you out of the house!
Bree,"Well, then, whose is it? It didn't just magically appear in my laundry basket."
Bree,No.
Bree,Andrew is still a child.
Bree,"Honey, you have to talk to him."
Bree,Tell him that we found his condom and that he is forbidden from - y'know.
Bree,"Well, then the least we can do is go search his room and if we find any more of these, we'll confiscate them."
Bree,"Well, if we take away his condoms, maybe--"
Bree,"Well, we can't put it back in his room. I mean that would be like we're condoning him having pre-marital sex."
Bree,"So what are you saying, that the twins murdered Martha?"
Bree,"Well, you know what? If he is innocent, this should be a simple matter to clear up."
Bree,So should I just dial nine one one?
Bree,"Well, not recently, and I'd prefer not to tie up the line."
Bree,What is wrong with nice invitations?
Bree,Is Lisa your friend with the pierced navel?
Bree,"You've been spending a lot of time together lately, haven't you?"
Bree,"Oh, uh, Andrew, I'm gonna want you home by eleven on Saturday."
Bree,You may be able to abdicate all your parental responsibility but I cannot.
Bree,"As a matter of fact it does, and just so we're clear, if you get Lisa pregnant, you will marry her."
Bree,"Andrew, this is not funny."
Bree,So obviously we need to talk.
Bree,"Well, good. But why on earth would you need a condom?"
Bree,"Danielle, you are president of the Abstinence Club."
Bree,Who were you planning on having sex with?
Bree,John Rowland? I thought you broke up with him.
Bree,"Well, if that's the type of boy he is, then good riddance."
Bree,"Oh, sweetheart, just because you give a boy sex doesn't mean you'll get love in return."
Bree,"Honey, I am looking out for your happiness. Now, I understand what it's like to be young and feel urges, but I waited until I got married, as did your father, and it was so much better."
Bree,Yes. Well -
Bree,Why would you say that?
Bree,Oh.
Bree,"Hello, John. I'm sorry to drop by on you, unannounced. Do you have a moment?"
